month,state,handgun,rifle,total,state,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2009-08,Oregon,5231,6588,11819,,,,,,,,,,,,,,
2009-08,Pennsylvania,0,44637,44637,,,,,,,,,,,,,,
2009-08,Puerto Rico,504,162,666,,,,,,,,,,,,,,
2009-08,Rhode Island,480,402,882,,,,,,,,,,,,,,
2009-08,South Carolina,5034,4635,9669,,,,,,,,,,,,,,
2009-08,South Dakota,1054,3326,4380,,,,,,,,,,,,,,
2009-08,Tennessee,11855,9296,21151,,,,,,,,,,,,,,
2009-08,Texas,24624,30487,55111,,,,,,,,,,,,,,
2009-08,Utah,1856,2941,4797,,,,,,,,,,,,,,
2009-08,Vermont,671,927,1598,,,,,,,,,,,,,,
2009-08,Virgin Islands,15,3,18,,,,,,,,,,,,,,
2009-08,Virginia,10372,10198,20570,,,,,,,,,,,,,,
2009-08,Washington,7816,8045,15861,,,,,,,,,,,,,,
2009-08,West Virginia,3509,4396,7905,,,,,,,,,,,,,,
2009-08,Wisconsin,4500,9966,14466,,,,,,,,,,,,,,
2009-08,Wyoming,1106,1746,2852,,,,,,,,,,,,,,
2009-07,Alabama,8101,8815,16916,,,,,,,,,,,,,,
2009-07,Alaska,1710,2072,3782,,,,,,,,,,,,,,
2009-07,Arizona,5554,4386,9940,,,,,,,,,,,,,,
2009-07,Arkansas,3540,3779,7319,,,,,,,,,,,,,,
2009-07,California,18555,17211,35766,,,,,,,,,,,,,,
2009-07,Colorado,8577,8285,16862,,,,,,,,,,,,,,
2009-07,Connecticut,3273,2502,5775,,,,,,,,,,,,,,
2009-07,Delaware,671,534,1205,,,,,,,,,,,,,,
2009-07,District of Columbia,24,0,24,,,,,,,,,,,,,,
2009-07,Florida,23694,12349,36043,,,,,,,,,,,,,,
2009-07,Georgia,6383,4781,11164,,,,,,,,,,,,,,
2009-07,Guam,10,21,31,,,,,,,,,,,,,,
2009-07,Hawaii,0,0,0,,,,,,,,,,,,,,
2009-07,Idaho,1426,2361,3787,,,,,,,,,,,,,,
2009-07,Illinois,6742,6733,13475,,,,,,,,,,,,,,
2009-07,Indiana,6953,6249,13202,,,,,,,,,,,,,,
2009-07,Iowa,29,1747,1776,,,,,,,,,,,,,,
2009-07,Kansas,3648,3510,7158,,,,,,,,,,,,,,
2009-07,Kentucky,6320,5795,12115,,,,,,,,,,,,,,
2009-07,Louisiana,6784,6226,13010,,,,,,,,,,,,,,
2009-07,Maine,1405,2145,3550,,,,,,,,,,,,,,
2009-07,Mariana Islands,0,0,0,,,,,,,,,,,,,,
2009-07,Maryland,3445,2749,6194,,,,,,,,,,,,,,
2009-07,Massachusetts,2181,1422,3603,,,,,,,,,,,,,,
2009-07,Michigan,1846,7062,8908,,,,,,,,,,,,,,
2009-07,Minnesota,3775,6199,9974,,,,,,,,,,,,,,
2009-07,Mississippi,3519,3617,7136,,,,,,,,,,,,,,
2009-07,Missouri,10460,8303,18763,,,,,,,,,,,,,,
2009-07,Montana,1846,3103,4949,,,,,,,,,,,,,,
2009-07,Nebraska,11,1399,1410,,,,,,,,,,,,,,
2009-07,Nevada,3038,2282,5320,,,,,,,,,,,,,,
2009-07,New Hampshire,1958,1891,3849,,,,,,,,,,,,,,
2009-07,New Jersey,2587,1748,4335,,,,,,,,,,,,,,
2009-07,New Mexico,2801,2737,5538,,,,,,,,,,,,,,
2009-07,New York,4082,8313,12395,,,,,,,,,,,,,,
2009-07,North Carolina,176,7255,7431,,,,,,,,,,,,,,
2009-07,North Dakota,659,1702,2361,,,,,,,,,,,,,,
2009-07,Ohio,12794,10179,22973,,,,,,,,,,,,,,
2009-07,Oklahoma,6465,5066,11531,,,,,,,,,,,,,,
2009-07,Oregon,5009,5631,10640,,,,,,,,,,,,,,
2009-07,Pennsylvania,0,42530,42530,,,,,,,,,,,,,,
2009-07,Puerto Rico,540,97,637,,,,,,,,,,,,,,
2009-07,Rhode Island,447,399,846,,,,,,,,,,,,,,
2009-07,South Carolina,5605,3270,8875,,,,,,,,,,,,,,
2009-07,South Dakota,1038,2241,3279,,,,,,,,,,,,,,
2009-07,Tennessee,11526,7335,18861,,,,,,,,,,,,,,
2009-07,Texas,23326,20778,44104,,,,,,,,,,,,,,
2009-07,Utah,1712,2289,4001,,,,,,,,,,,,,,
2009-07,Vermont,623,780,1403,,,,,,,,,,,,,,
2009-07,Virgin Islands,16,3,19,,,,,,,,,,,,,,
2009-07,Virginia,11029,9065,20094,,,,,,,,,,,,,,
2009-07,Washington,7218,6415,13633,,,,,,,,,,,,,,
2009-07,West Virginia,3262,3751,7013,,,,,,,,,,,,,,
2009-07,Wisconsin,4128,6078,10206,,,,,,,,,,,,,,
2009-07,Wyoming,992,1355,2347,,,,,,,,,,,,,,
2009-06,Alabama,7909,7335,15244,,,,,,,,,,,,,,
2009-06,Alaska,1773,2140,3913,,,,,,,,,,,,,,
2009-06,Arizona,5878,4908,10786,,,,,,,,,,,,,,
2009-06,Arkansas,3636,3427,7063,,,,,,,,,,,,,,
2009-06,California,20060,18949,39009,,,,,,,,,,,,,,
2009-06,Colorado,8963,8582,17545,,,,,,,,,,,,,,
2009-06,Connecticut,3588,2709,6297,,,,,,,,,,,,,,
2009-06,Delaware,668,599,1267,,,,,,,,,,,,,,
2009-06,District of Columbia,27,1,28,,,,,,,,,,,,,,
2009-06,Florida,23275,12448,35723,,,,,,,,,,,,,,
2009-06,Georgia,6330,4656,10986,,,,,,,,,,,,,,
2009-06,Guam,22,22,44,,,,,,,,,,,,,,
2009-06,Hawaii,0,0,0,,,,,,,,,,,,,,
2009-06,Idaho,1508,2626,4134,,,,,,,,,,,,,,
2009-06,Illinois,6907,7155,14062,,,,,,,,,,,,,,
2009-06,Indiana,6842,6285,13127,,,,,,,,,,,,,,
2009-06,Iowa,38,1771,1809,,,,,,,,,,,,,,
2009-06,Kansas,3713,3404,7117,,,,,,,,,,,,,,
2009-06,Kentucky,5800,5457,11257,,,,,,,,,,,,,,
2009-06,Louisiana,6370,5462,11832,,,,,,,,,,,,,,
2009-06,Maine,1443,2052,3495,,,,,,,,,,,,,,
2009-06,Mariana Islands,0,0,0,,,,,,,,,,,,,,
2009-06,Maryland,3552,2772,6324,,,,,,,,,,,,,,
2009-06,Massachusetts,2256,1502,3758,,,,,,,,,,,,,,
2009-06,Michigan,1865,7054,8919,,,,,,,,,,,,,,
2009-06,Minnesota,4287,6008,10295,,,,,,,,,,,,,,
2009-06,Mississippi,3116,3043,6159,,,,,,,,,,,,,,
2009-06,Missouri,10835,7823,18658,,,,,,,,,,,,,,
2009-06,Montana,1873,3699,5572,,,,,,,,,,,,,,
2009-06,Nebraska,6,1354,1360,,,,,,,,,,,,,,
2009-06,Nevada,3372,2687,6059,,,,,,,,,,,,,,
2009-06,New Hampshire,1897,1902,3799,,,,,,,,,,,,,,
2009-06,New Jersey,2815,1827,4642,,,,,,,,,,,,,,
2009-06,New Mexico,3028,3015,6043,,,,,,,,,,,,,,
2009-06,New York,4358,8854,13212,,,,,,,,,,,,,,
2009-06,North Carolina,179,7067,7246,,,,,,,,,,,,,,
2009-06,North Dakota,697,1700,2397,,,,,,,,,,,,,,
2009-06,Ohio,12529,10182,22711,,,,,,,,,,,,,,
2009-06,Oklahoma,6100,4876,10976,,,,,,,,,,,,,,
2009-06,Oregon,5518,6207,11725,,,,,,,,,,,,,,
2009-06,Pennsylvania,1,43184,43185,,,,,,,,,,,,,,
2009-06,Puerto Rico,507,130,637,,,,,,,,,,,,,,
2009-06,Rhode Island,533,443,976,,,,,,,,,,,,,,
2009-06,South Carolina,4802,2857,7659,,,,,,,,,,,,,,
2009-06,South Dakota,1064,2369,3433,,,,,,,,,,,,,,
2009-06,Tennessee,10816,7062,17878,,,,,,,,,,,,,,
2009-06,Texas,23978,21010,44988,,,,,,,,,,,,,,
2009-06,Utah,2271,2773,5044,,,,,,,,,,,,,,
2009-06,Vermont,619,683,1302,,,,,,,,,,,,,,
2009-06,Virgin Islands,14,1,15,,,,,,,,,,,,,,
2009-06,Virginia,9000,7836,16836,,,,,,,,,,,,,,
2009-06,Washington,7632,7044,14676,,,,,,,,,,,,,,
2009-06,West Virginia,3231,3760,6991,,,,,,,,,,,,,,
2009-06,Wisconsin,4239,6027,10266,,,,,,,,,,,,,,
2009-06,Wyoming,1170,1739,2909,,,,,,,,,,,,,,
2009-05,Alabama,8829,7878,16707,,,,,,,,,,,,,,
2009-05,Alaska,1941,2470,4411,,,,,,,,,,,,,,
2009-05,Arizona,7009,5248,12257,,,,,,,,,,,,,,
2009-05,Arkansas,4031,3860,7891,,,,,,,,,,,,,,
2009-05,California,21720,19881,41601,,,,,,,,,,,,,,
2009-05,Colorado,9610,9227,18837,,,,,,,,,,,,,,
2009-05,Connecticut,3635,3014,6649,,,,,,,,,,,,,,
2009-05,Delaware,783,594,1377,,,,,,,,,,,,,,
2009-05,District of Columbia,29,0,29,,,,,,,,,,,,,,
2009-05,Florida,24856,13363,38219,,,,,,,,,,,,,,
2009-05,Georgia,7119,5205,12324,,,,,,,,,,,,,,
2009-05,Guam,10,26,36,,,,,,,,,,,,,,
2009-05,Hawaii,0,0,0,,,,,,,,,,,,,,
2009-05,Idaho,1741,2880,4621,,,,,,,,,,,,,,
2009-05,Illinois,7541,7609,15150,,,,,,,,,,,,,,
2009-05,Indiana,8333,6790,15123,,,,,,,,,,,,,,
2009-05,Iowa,32,1948,1980,,,,,,,,,,,,,,
2009-05,Kansas,4307,3791,8098,,,,,,,,,,,,,,
2009-05,Kentucky,6539,6080,12619,,,,,,,,,,,,,,
2009-05,Louisiana,7143,5617,12760,,,,,,,,,,,,,,
2009-05,Maine,1511,2124,3635,,,,,,,,,,,,,,
2009-05,Mariana Islands,0,0,0,,,,,,,,,,,,,,
2009-05,Maryland,3379,2803,6182,,,,,,,,,,,,,,
2009-05,Massachusetts,2374,1611,3985,,,,,,,,,,,,,,
2009-05,Michigan,2111,8051,10162,,,,,,,,,,,,,,
2009-05,Minnesota,4924,6387,11311,,,,,,,,,,,,,,
2009-05,Mississippi,3774,3415,7189,,,,,,,,,,,,,,
2009-05,Missouri,11593,8533,20126,,,,,,,,,,,,,,
2009-05,Montana,2204,3943,6147,,,,,,,,,,,,,,
2009-05,Nebraska,11,1383,1394,,,,,,,,,,,,,,
2009-05,Nevada,3797,2834,6631,,,,,,,,,,,,,,
2009-05,New Hampshire,2160,1962,4122,,,,,,,,,,,,,,
2009-05,New Jersey,2763,1721,4484,,,,,,,,,,,,,,
2009-05,New Mexico,3168,3093,6261,,,,,,,,,,,,,,
2009-05,New York,4331,9477,13808,,,,,,,,,,,,,,
2009-05,North Carolina,202,7918,8120,,,,,,,,,,,,,,
2009-05,North Dakota,786,1924,2710,,,,,,,,,,,,,,
2009-05,Ohio,14248,10629,24877,,,,,,,,,,,,,,
2009-05,Oklahoma,7570,5803,13373,,,,,,,,,,,,,,
2009-05,Oregon,5738,7930,13668,,,,,,,,,,,,,,
2009-05,Pennsylvania,0,45521,45521,,,,,,,,,,,,,,
2009-05,Puerto Rico,488,127,615,,,,,,,,,,,,,,
2009-05,Rhode Island,583,438,1021,,,,,,,,,,,,,,
2009-05,South Carolina,5536,3346,8882,,,,,,,,,,,,,,
2009-05,South Dakota,1150,2289,3439,,,,,,,,,,,,,,
2009-05,Tennessee,12170,7862,20032,,,,,,,,,,,,,,
2009-05,Texas,28423,23739,52162,,,,,,,,,,,,,,
2009-05,Utah,2470,3024,5494,,,,,,,,,,,,,,
2009-05,Vermont,708,823,1531,,,,,,,,,,,,,,
2009-05,Virgin Islands,20,2,22,,,,,,,,,,,,,,
2009-05,Virginia,10908,8602,19510,,,,,,,,,,,,,,
2009-05,Washington,8910,8677,17587,,,,,,,,,,,,,,
2009-05,West Virginia,3579,3950,7529,,,,,,,,,,,,,,
2009-05,Wisconsin,4679,6934,11613,,,,,,,,,,,,,,
2009-05,Wyoming,1350,1811,3161,,,,,,,,,,,,,,
2009-04,Alabama,9679,8461,18140,,,,,,,,,,,,,,
2009-04,Alaska,2336,2870,5206,,,,,,,,,,,,,,
2009-04,Arizona,8879,6398,15277,,,,,,,,,,,,,,
2009-04,Arkansas,5244,4822,10066,,,,,,,,,,,,,,
2009-04,California,24726,22698,47424,,,,,,,,,,,,,,
2009-04,Colorado,12388,11862,24250,,,,,,,,,,,,,,
2009-04,Connecticut,4332,3404,7736,,,,,,,,,,,,,,
2009-04,Delaware,934,749,1683,,,,,,,,,,,,,,
2009-04,District of Columbia,34,0,34,,,,,,,,,,,,,,
2009-04,Florida,29375,16392,45767,,,,,,,,,,,,,,
2009-04,Georgia,8918,6194,15112,,,,,,,,,,,,,,
2009-04,Guam,24,16,40,,,,,,,,,,,,,,
2009-04,Hawaii,0,0,0,,,,,,,,,,,,,,
2009-04,Idaho,2423,4005,6428,,,,,,,,,,,,,,
2009-04,Illinois,9711,9588,19299,,,,,,,,,,,,,,
2009-04,Indiana,9930,9257,19187,,,,,,,,,,,,,,
2009-04,Iowa,43,3095,3138,,,,,,,,,,,,,,
2009-04,Kansas,5445,5135,10580,,,,,,,,,,,,,,
2009-04,Kentucky,7815,8338,16153,,,,,,,,,,,,,,
2009-04,Louisiana,8819,6601,15420,,,,,,,,,,,,,,
2009-04,Maine,2138,2683,4821,,,,,,,,,,,,,,
2009-04,Mariana Islands,0,0,0,,,,,,,,,,,,,,
2009-04,Maryland,4728,3590,8318,,,,,,,,,,,,,,
2009-04,Massachusetts,2868,1973,4841,,,,,,,,,,,,,,
2009-04,Michigan,2654,10888,13542,,,,,,,,,,,,,,
2009-04,Minnesota,7629,11122,18751,,,,,,,,,,,,,,
2009-04,Mississippi,4591,4297,8888,,,,,,,,,,,,,,
2009-04,Missouri,14959,11949,26908,,,,,,,,,,,,,,
2009-04,Montana,2467,4290,6757,,,,,,,,,,,,,,
2009-04,Nebraska,14,1887,1901,,,,,,,,,,,,,,
2009-04,Nevada,4693,4154,8847,,,,,,,,,,,,,,
2009-04,New Hampshire,2723,2710,5433,,,,,,,,,,,,,,
2009-04,New Jersey,3059,1919,4978,,,,,,,,,,,,,,
2009-04,New Mexico,3551,3862,7413,,,,,,,,,,,,,,
2009-04,New York,5407,12724,18131,,,,,,,,,,,,,,
2009-04,North Carolina,200,9250,9450,,,,,,,,,,,,,,
2009-04,North Dakota,1078,2285,3363,,,,,,,,,,,,,,
2009-04,Ohio,18925,13879,32804,,,,,,,,,,,,,,
2009-04,Oklahoma,9943,8107,18050,,,,,,,,,,,,,,
2009-04,Oregon,7488,8956,16444,,,,,,,,,,,,,,
2009-04,Pennsylvania,2,59477,59479,,,,,,,,,,,,,,
2009-04,Puerto Rico,513,116,629,,,,,,,,,,,,,,
2009-04,Rhode Island,734,579,1313,,,,,,,,,,,,,,
2009-04,South Carolina,7036,3894,10930,,,,,,,,,,,,,,
2009-04,South Dakota,1837,3342,5179,,,,,,,,,,,,,,
2009-04,Tennessee,14262,9547,23809,,,,,,,,,,,,,,
2009-04,Texas,34759,27916,62675,,,,,,,,,,,,,,
2009-04,Utah,3479,3783,7262,,,,,,,,,,,,,,
2009-04,Vermont,820,1254,2074,,,,,,,,,,,,,,
2009-04,Virgin Islands,25,3,28,,,,,,,,,,,,,,
2009-04,Virginia,14750,10959,25709,,,,,,,,,,,,,,
2009-04,Washington,10692,9498,20190,,,,,,,,,,,,,,
2009-04,West Virginia,4707,5147,9854,,,,,,,,,,,,,,
2009-04,Wisconsin,7041,12200,19241,,,,,,,,,,,,,,
2009-04,Wyoming,1525,2107,3632,,,,,,,,,,,,,,
2009-03,Alabama,12222,12307,24529,,,,,,,,,,,,,,
2009-03,Alaska,2063,2564,4627,,,,,,,,,,,,,,
2009-03,Arizona,9136,6920,16056,,,,,,,,,,,,,,
2009-03,Arkansas,6679,6223,12902,,,,,,,,,,,,,,
2009-03,California,25647,25791,51438,,,,,,,,,,,,,,
2009-03,Colorado,13812,13380,27192,,,,,,,,,,,,,,
2009-03,Connecticut,4862,4072,8934,,,,,,,,,,,,,,
2009-03,Delaware,1016,961,1977,,,,,,,,,,,,,,
2009-03,District of Columbia,40,0,40,,,,,,,,,,,,,,
2009-03,Florida,33030,19076,52106,,,,,,,,,,,,,,
2009-03,Georgia,12007,8976,20983,,,,,,,,,,,,,,
2009-03,Guam,10,17,27,,,,,,,,,,,,,,
2009-03,Hawaii,0,0,0,,,,,,,,,,,,,,
2009-03,Idaho,2885,4852,7737,,,,,,,,,,,,,,
2009-03,Illinois,11271,12079,23350,,,,,,,,,,,,,,
2009-03,Indiana,13079,11272,24351,,,,,,,,,,,,,,
2009-03,Iowa,62,4418,4480,,,,,,,,,,,,,,
2009-03,Kansas,6893,6182,13075,,,,,,,,,,,,,,
2009-03,Kentucky,9861,9571,19432,,,,,,,,,,,,,,
2009-03,Louisiana,10781,8223,19004,,,,,,,,,,,,,,
2009-03,Maine,2445,2998,5443,,,,,,,,,,,,,,
2009-03,Mariana Islands,0,0,0,,,,,,,,,,,,,,
2009-03,Maryland,5564,4027,9591,,,,,,,,,,,,,,
2009-03,Massachusetts,3372,2355,5727,,,,,,,,,,,,,,
2009-03,Michigan,3089,13122,16211,,,,,,,,,,,,,,
2009-03,Minnesota,7683,11212,18895,,,,,,,,,,,,,,
2009-03,Mississippi,5391,5577,10968,,,,,,,,,,,,,,
2009-03,Missouri,18212,14060,32272,,,,,,,,,,,,,,
2009-03,Montana,2914,4365,7279,,,,,,,,,,,,,,
2009-03,Nebraska,10,2343,2353,,,,,,,,,,,,,,
2009-03,Nevada,5254,4424,9678,,,,,,,,,,,,,,
2009-03,New Hampshire,2819,2824,5643,,,,,,,,,,,,,,
2009-03,New Jersey,3011,2150,5161,,,,,,,,,,,,,,
2009-03,New Mexico,4384,4491,8875,,,,,,,,,,,,,,
2009-03,New York,5447,13506,18953,,,,,,,,,,,,,,
2009-03,North Carolina,265,12004,12269,,,,,,,,,,,,,,
2009-03,North Dakota,1033,2134,3167,,,,,,,,,,,,,,
2009-03,Ohio,22991,15972,38963,,,,,,,,,,,,,,
2009-03,Oklahoma,10104,8493,18597,,,,,,,,,,,,,,
2009-03,Oregon,9003,11134,20137,,,,,,,,,,,,,,
2009-03,Pennsylvania,4,69206,69210,,,,,,,,,,,,,,
2009-03,Puerto Rico,588,117,705,,,,,,,,,,,,,,
2009-03,Rhode Island,781,621,1402,,,,,,,,,,,,,,
2009-03,South Carolina,8144,5443,13587,,,,,,,,,,,,,,
2009-03,South Dakota,1944,3512,5456,,,,,,,,,,,,,,
2009-03,Tennessee,17333,12230,29563,,,,,,,,,,,,,,
2009-03,Texas,39711,30837,70548,,,,,,,,,,,,,,
2009-03,Utah,3825,4437,8262,,,,,,,,,,,,,,
2009-03,Vermont,1057,1324,2381,,,,,,,,,,,,,,
2009-03,Virgin Islands,23,4,27,,,,,,,,,,,,,,
2009-03,Virginia,15879,12574,28453,,,,,,,,,,,,,,
2009-03,Washington,12231,11231,23462,,,,,,,,,,,,,,
2009-03,West Virginia,5468,5967,11435,,,,,,,,,,,,,,
2009-03,Wisconsin,8549,15092,23641,,,,,,,,,,,,,,
2009-03,Wyoming,1900,2447,4347,,,,,,,,,,,,,,
2009-02,Alabama,13196,12349,25545,,,,,,,,,,,,,,
2009-02,Alaska,1927,2192,4119,,,,,,,,,,,,,,
2009-02,Arizona,9097,6842,15939,,,,,,,,,,,,,,
2009-02,Arkansas,7254,6875,14129,,,,,,,,,,,,,,
2009-02,California,21699,20438,42137,,,,,,,,,,,,,,
2009-02,Colorado,12676,11917,24593,,,,,,,,,,,,,,
2009-02,Connecticut,4552,3581,8133,,,,,,,,,,,,,,
2009-02,Delaware,1050,793,1843,,,,,,,,,,,,,,
2009-02,District of Columbia,40,0,40,,,,,,,,,,,,,,
2009-02,Florida,31718,18854,50572,,,,,,,,,,,,,,
2009-02,Georgia,14544,9694,24238,,,,,,,,,,,,,,
2009-02,Guam,18,16,34,,,,,,,,,,,,,,
2009-02,Hawaii,0,0,0,,,,,,,,,,,,,,
2009-02,Idaho,2716,3887,6603,,,,,,,,,,,,,,
2009-02,Illinois,9434,9809,19243,,,,,,,,,,,,,,
2009-02,Indiana,12371,10320,22691,,,,,,,,,,,,,,
2009-02,Iowa,39,3526,3565,,,,,,,,,,,,,,
2009-02,Kansas,6095,5784,11879,,,,,,,,,,,,,,
2009-02,Kentucky,10137,9677,19814,,,,,,,,,,,,,,
2009-02,Louisiana,10891,8192,19083,,,,,,,,,,,,,,
2009-02,Maine,1965,2301,4266,,,,,,,,,,,,,,
2009-02,Mariana Islands,0,0,0,,,,,,,,,,,,,,
2009-02,Maryland,4732,4308,9040,,,,,,,,,,,,,,
2009-02,Massachusetts,2790,1723,4513,,,,,,,,,,,,,,
2009-02,Michigan,2616,10944,13560,,,,,,,,,,,,,,
2009-02,Minnesota,5961,7939,13900,,,,,,,,,,,,,,
2009-02,Mississippi,6683,6465,13148,,,,,,,,,,,,,,
2009-02,Missouri,17405,13693,31098,,,,,,,,,,,,,,
2009-02,Montana,2427,3740,6167,,,,,,,,,,,,,,
2009-02,Nebraska,10,2141,2151,,,,,,,,,,,,,,
2009-02,Nevada,4777,3495,8272,,,,,,,,,,,,,,
2009-02,New Hampshire,2567,2285,4852,,,,,,,,,,,,,,
2009-02,New Jersey,2444,1799,4243,,,,,,,,,,,,,,
2009-02,New Mexico,4453,4332,8785,,,,,,,,,,,,,,
2009-02,New York,4576,11605,16181,,,,,,,,,,,,,,
2009-02,North Carolina,317,13072,13389,,,,,,,,,,,,,,
2009-02,North Dakota,1043,2042,3085,,,,,,,,,,,,,,
2009-02,Ohio,21117,14200,35317,,,,,,,,,,,,,,
2009-02,Oklahoma,11205,8972,20177,,,,,,,,,,,,,,
2009-02,Oregon,7981,9473,17454,,,,,,,,,,,,,,
2009-02,Pennsylvania,0,57150,57150,,,,,,,,,,,,,,
2009-02,Puerto Rico,507,89,596,,,,,,,,,,,,,,
2009-02,Rhode Island,671,551,1222,,,,,,,,,,,,,,
2009-02,South Carolina,9482,5907,15389,,,,,,,,,,,,,,
2009-02,South Dakota,1767,3402,5169,,,,,,,,,,,,,,
2009-02,Tennessee,18514,12519,31033,,,,,,,,,,,,,,
2009-02,Texas,42121,31716,73837,,,,,,,,,,,,,,
2009-02,Utah,4319,4384,8703,,,,,,,,,,,,,,
2009-02,Vermont,1050,1182,2232,,,,,,,,,,,,,,
2009-02,Virgin Islands,18,2,20,,,,,,,,,,,,,,
2009-02,Virginia,16705,12591,29296,,,,,,,,,,,,,,
2009-02,Washington,11418,10296,21714,,,,,,,,,,,,,,
2009-02,West Virginia,5511,5859,11370,,,,,,,,,,,,,,
2009-02,Wisconsin,6283,10441,16724,,,,,,,,,,,,,,
2009-02,Wyoming,1701,2272,3973,,,,,,,,,,,,,,
2009-01,Alabama,12280,12563,24843,,,,,,,,,,,,,,
2009-01,Alaska,1783,1959,3742,,,,,,,,,,,,,,
2009-01,Arizona,8304,6642,14946,,,,,,,,,,,,,,
2009-01,Arkansas,5567,6446,12013,,,,,,,,,,,,,,
2009-01,California,21603,21205,42808,,,,,,,,,,,,,,
2009-01,Colorado,12325,11576,23901,,,,,,,,,,,,,,
2009-01,Connecticut,4130,3506,7636,,,,,,,,,,,,,,
2009-01,Delaware,971,848,1819,,,,,,,,,,,,,,
2009-01,District of Columbia,33,1,34,,,,,,,,,,,,,,
2009-01,Florida,29351,18574,47925,,,,,,,,,,,,,,
2009-01,Georgia,11415,9324,20739,,,,,,,,,,,,,,
2009-01,Guam,22,30,52,,,,,,,,,,,,,,
2009-01,Hawaii,0,0,0,,,,,,,,,,,,,,
2009-01,Idaho,2404,3506,5910,,,,,,,,,,,,,,
2009-01,Illinois,9012,9485,18497,,,,,,,,,,,,,,
2009-01,Indiana,11648,10284,21932,,,,,,,,,,,,,,
2009-01,Iowa,35,3305,3340,,,,,,,,,,,,,,
2009-01,Kansas,6488,6418,12906,,,,,,,,,,,,,,
2009-01,Kentucky,8922,8631,17553,,,,,,,,,,,,,,
2009-01,Louisiana,9366,10487,19853,,,,,,,,,,,,,,
2009-01,Maine,1721,2195,3916,,,,,,,,,,,,,,
2009-01,Mariana Islands,0,0,0,,,,,,,,,,,,,,
2009-01,Maryland,4456,4108,8564,,,,,,,,,,,,,,
2009-01,Massachusetts,2570,1820,4390,,,,,,,,,,,,,,
2009-01,Michigan,2403,9604,12007,,,,,,,,,,,,,,
2009-01,Minnesota,5561,7035,12596,,,,,,,,,,,,,,
2009-01,Mississippi,5456,7611,13067,,,,,,,,,,,,,,
2009-01,Missouri,15627,12613,28240,,,,,,,,,,,,,,
2009-01,Montana,2056,3049,5105,,,,,,,,,,,,,,
2009-01,Nebraska,8,2366,2374,,,,,,,,,,,,,,
2009-01,Nevada,4663,3623,8286,,,,,,,,,,,,,,
2009-01,New Hampshire,2444,2279,4723,,,,,,,,,,,,,,
2009-01,New Jersey,2216,1915,4131,,,,,,,,,,,,,,
2009-01,New Mexico,3759,3966,7725,,,,,,,,,,,,,,
2009-01,New York,4512,11128,15640,,,,,,,,,,,,,,
2009-01,North Carolina,268,13042,13310,,,,,,,,,,,,,,
2009-01,North Dakota,888,2140,3028,,,,,,,,,,,,,,
2009-01,Ohio,17698,12963,30661,,,,,,,,,,,,,,
2009-01,Oklahoma,9907,8648,18555,,,,,,,,,,,,,,
2009-01,Oregon,7610,8616,16226,,,,,,,,,,,,,,
2009-01,Pennsylvania,0,54359,54359,,,,,,,,,,,,,,
2009-01,Puerto Rico,538,78,616,,,,,,,,,,,,,,
2009-01,Rhode Island,642,506,1148,,,,,,,,,,,,,,
2009-01,South Carolina,7516,5355,12871,,,,,,,,,,,,,,
2009-01,South Dakota,1689,3345,5034,,,,,,,,,,,,,,
2009-01,Tennessee,16542,12075,28617,,,,,,,,,,,,,,
2009-01,Texas,36799,33028,69827,,,,,,,,,,,,,,
2009-01,Utah,4608,4488,9096,,,,,,,,,,,,,,
2009-01,Vermont,726,832,1558,,,,,,,,,,,,,,
2009-01,Virgin Islands,24,1,25,,,,,,,,,,,,,,
2009-01,Virginia,14276,12469,26745,,,,,,,,,,,,,,
2009-01,Washington,10586,9757,20343,,,,,,,,,,,,,,
2009-01,West Virginia,4401,5499,9900,,,,,,,,,,,,,,
2009-01,Wisconsin,5678,8160,13838,,,,,,,,,,,,,,
2009-01,Wyoming,1666,2011,3677,,,,,,,,,,,,,,
2008-12,Alabama,15385,26683,42068,,,,,,,,,,,,,,
2008-12,Alaska,2712,3796,6508,,,,,,,,,,,,,,
2008-12,Arizona,10123,10513,20636,,,,,,,,,,,,,,
2008-12,Arkansas,7059,14108,21167,,,,,,,,,,,,,,
2008-12,California,24309,26068,50377,,,,,,,,,,,,,,
2008-12,Colorado,14749,17812,32561,,,,,,,,,,,,,,
2008-12,Connecticut,3747,4425,8172,,,,,,,,,,,,,,
2008-12,Delaware,978,1581,2559,,,,,,,,,,,,,,
2008-12,District of Columbia,44,0,44,,,,,,,,,,,,,,
2008-12,Florida,33392,29358,62750,,,,,,,,,,,,,,
2008-12,Georgia,14062,21198,35260,,,,,,,,,,,,,,
2008-12,Guam,23,33,56,,,,,,,,,,,,,,
2008-12,Hawaii,0,0,0,,,,,,,,,,,,,,
2008-12,Idaho,3165,5862,9027,,,,,,,,,,,,,,
2008-12,Illinois,9701,13434,23135,,,,,,,,,,,,,,
2008-12,Indiana,11452,16061,27513,,,,,,,,,,,,,,
2008-12,Iowa,51,6248,6299,,,,,,,,,,,,,,
2008-12,Kansas,6395,10157,16552,,,,,,,,,,,,,,
2008-12,Kentucky,11915,18364,30279,,,,,,,,,,,,,,
2008-12,Louisiana,13354,25588,38942,,,,,,,,,,,,,,
2008-12,Maine,1814,3503,5317,,,,,,,,,,,,,,
